caseid,presvote,partyid,age,fincome,female,white,BushFT,ClintonFT,PerotFT,candid,vote,FT,clintondummy,perotdummy,PIDxClinton,PIDxPerot,partisan,bushdummy,PIDxBush,votehat,altvotehat
5153,3,2,28,20,0,1,60,60,30,1,0,60,0,0,0,0,major,1,2,.16747275,.97767019
5153,3,2,28,20,0,1,60,60,30,2,0,60,1,0,2,0,major,0,0,.78824854,.99517083
5153,3,2,28,20,0,1,60,60,30,3,1,30,0,1,0,2,minor,0,0,.044278719,.92048347
5154,2,2,64,6,1,0,50,50,50,1,0,50,0,0,0,0,major,1,2,.13411675,.95888412
5154,2,2,64,6,1,0,50,50,50,2,1,50,1,0,2,0,major,0,0,.63125098,.9909721
5154,2,2,64,6,1,0,50,50,50,3,0,50,0,1,0,2,minor,0,0,.23463225,.9760766
5155,1,4,68,9,1,0,40,30,0,1,1,40,0,0,0,0,major,1,4,.55420488,.92549759
5155,1,4,68,9,1,0,40,30,0,2,0,30,1,0,4,0,major,0,0,.39264566,.89797032
5155,1,4,68,9,1,0,40,30,0,3,0,0,0,1,0,4,minor,0,0,.053149462,.54365695
5156,1,7,61,21,0,1,70,0,15,1,1,70,0,0,0,0,major,1,7,.97715276,.98798043
5156,1,7,61,21,0,1,70,0,15,2,0,0,1,0,7,0,major,0,0,.0023753601,.16653742
5156,1,7,61,21,0,1,70,0,15,3,0,15,0,1,0,7,minor,0,0,.020471863,.63263404
5157,1,6,35,19,0,1,85,0,0,1,1,85,0,0,0,0,major,1,6,.99441677,.99529278
5157,1,6,35,19,0,1,85,0,0,2,0,0,1,0,6,0,major,0,0,.0017677759,.27319023
5157,1,6,35,19,0,1,85,0,0,3,0,0,0,1,0,6,minor,0,0,.0038154447,.44789946
5159,2,3,36,17,1,1,60,60,40,1,0,60,0,0,0,0,major,1,3,.25564453,.97767019
5159,2,3,36,17,1,1,60,60,40,2,1,60,1,0,3,0,major,0,0,.63964188,.99095422
5159,2,3,36,17,1,1,60,60,40,3,0,40,0,1,0,3,minor,0,0,.1047136,.94718462
5162,2,1,71,3,1,1,30,100,15,1,0,30,0,0,0,0,major,1,1,.0013706178,.86871278
5162,2,1,71,3,1,1,30,100,15,2,1,100,1,0,1,0,major,0,0,.99749976,.9997924
5162,2,1,71,3,1,1,30,100,15,3,0,15,0,1,0,1,minor,0,0,.0011296131,.84504282
5163,2,2,39,20,0,1,35,75,40,1,0,35,0,0,0,0,major,1,2,.016164007,.90065849
5163,2,2,39,20,0,1,35,75,40,2,1,75,1,0,2,0,major,0,0,.94508976,.99811709
5163,2,2,39,20,0,1,35,75,40,3,0,40,0,1,0,2,minor,0,0,.038746219,.9560101
5164,3,6,37,20,1,1,60,40,60,1,0,60,0,0,0,0,major,1,6,.52140099,.97767019
5164,3,6,37,20,1,1,60,40,60,2,0,40,1,0,6,0,major,0,0,.055604987,.8236106
5164,3,6,37,20,1,1,60,40,60,3,1,60,0,1,0,6,minor,0,0,.42299402,.97261757
5165,1,4,60,12,1,1,50,50,50,1,1,50,0,0,0,0,major,1,4,.28397587,.95888412
5165,1,4,60,12,1,1,50,50,50,2,0,50,1,0,4,0,major,0,0,.37771404,.96876925
5165,1,4,60,12,1,1,50,50,50,3,0,50,0,1,0,4,minor,0,0,.33831009,.96525812
5166,2,4,70,13,1,1,50,70,50,1,0,50,0,0,0,0,major,1,4,.14536369,.95888412
5166,2,4,70,13,1,1,50,70,50,2,1,70,1,0,4,0,major,0,0,.68145961,.99093628
5166,2,4,70,13,1,1,50,70,50,3,0,50,0,1,0,4,minor,0,0,.17317669,.96525812
5167,2,2,30,12,1,0,30,60,50,1,0,30,0,0,0,0,major,1,2,.026102889,.86871278
5167,2,2,30,12,1,0,30,60,50,2,1,60,1,0,2,0,major,0,0,.81294537,.99517083
5167,2,2,30,12,1,0,30,60,50,3,0,50,0,1,0,2,minor,0,0,.16095176,.9760766
5168,1,5,58,16,0,1,40,50,50,1,1,40,0,0,0,0,major,1,5,.23963073,.92549759
5168,1,5,58,16,0,1,40,50,50,2,0,50,1,0,5,0,major,0,0,.31809497,.9428243
5168,1,5,58,16,0,1,40,50,50,3,0,50,0,1,0,5,minor,0,0,.4422743,.95820683
5169,1,6,28,14,0,1,85,50,40,1,1,85,0,0,0,0,major,1,6,.91817105,.99529278
5169,1,6,28,14,0,1,85,50,40,2,0,50,1,0,6,0,major,0,0,.038066119,.89760375
5169,1,6,28,14,0,1,85,50,40,3,0,40,0,1,0,6,minor,0,0,.043762822,.90972966
5170,3,6,36,16,1,1,60,40,40,1,0,60,0,0,0,0,major,1,6,.74804318,.97767019
5170,3,6,36,16,1,1,60,40,40,2,0,40,1,0,6,0,major,0,0,.079775319,.8236106
5170,3,6,36,16,1,1,60,40,40,3,1,40,0,1,0,6,minor,0,0,.17218152,.90972966
5171,1,6,43,21,0,1,85,15,60,1,1,85,0,0,0,0,major,1,6,.85283256,.99529278
5171,1,6,43,21,0,1,85,15,60,2,0,15,1,0,6,0,major,0,0,.0038998632,.49157983
5171,1,6,43,21,0,1,85,15,60,3,0,60,0,1,0,6,minor,0,0,.1432676,.97261757
5172,2,1,41,20,1,1,30,60,30,1,0,30,0,0,0,0,major,1,1,.016205959,.86871278
5172,2,1,41,20,1,1,30,60,30,2,1,60,1,0,1,0,major,0,0,.94943708,.99742705
5172,2,1,41,20,1,1,30,60,30,3,0,30,0,1,0,1,minor,0,0,.034356982,.93345731
5176,1,2,29,11,1,1,85,40,0,1,1,85,0,0,0,0,major,1,2,.77833027,.99529278
5176,1,2,29,11,1,1,85,40,0,2,0,40,1,0,2,0,major,0,0,.21522976,.98318446
5176,1,2,29,11,1,1,85,40,0,3,0,0,0,1,0,2,minor,0,0,.0064399568,.63629258
5177,2,1,61,2,0,1,0,85,60,1,0,0,0,0,0,0,major,1,1,.00050867372,.5
5177,2,1,61,2,0,1,0,85,60,2,1,85,1,0,1,0,major,0,0,.95227557,.99946612
5177,2,1,61,2,0,1,0,85,60,3,0,60,0,1,0,1,minor,0,0,.047215771,.98934144
5178,3,1,67,10,1,1,0,60,0,1,0,0,0,0,0,0,major,1,1,.0025590183,.5
5178,3,1,67,10,1,1,0,60,0,2,0,60,1,0,1,0,major,0,0,.99201578,.99742705
5178,3,1,67,10,1,1,0,60,0,3,1,0,0,1,0,1,minor,0,0,.0054251738,.67948937
5179,2,1,38,1,0,0,50,85,60,1,0,50,0,0,0,0,major,1,1,.011729844,.95888412
5179,2,1,38,1,0,0,50,85,60,2,1,85,1,0,1,0,major,0,0,.94158447,.99946612
5179,2,1,38,1,0,0,50,85,60,3,0,60,0,1,0,1,minor,0,0,.046685684,.98934144
5180,3,2,65,15,0,1,30,60,70,1,0,30,0,0,0,0,major,1,2,.018561007,.86871278
5180,3,2,65,15,0,1,30,60,70,2,0,60,1,0,2,0,major,0,0,.57806188,.99517083
5180,3,2,65,15,0,1,30,60,70,3,1,70,0,1,0,2,minor,0,0,.40337709,.99309397
5182,2,1,38,19,0,0,60,60,50,1,0,60,0,0,0,0,major,1,1,.091048069,.97767019
5182,2,1,38,19,0,0,60,60,50,2,1,60,1,0,1,0,major,0,0,.80613619,.99742705
5182,2,1,38,19,0,0,60,60,50,3,0,50,0,1,0,1,minor,0,0,.10281577,.98017526
5183,2,1,72,4,1,1,40,100,30,1,0,40,0,0,0,0,major,1,1,.0025655229,.92549759
5183,2,1,72,4,1,1,40,100,30,2,1,100,1,0,1,0,major,0,0,.99453735,.9997924
5183,2,1,72,4,1,1,40,100,30,3,0,30,0,1,0,1,minor,0,0,.0028971094,.93345731
5185,1,6,37,14,0,1,70,50,30,1,1,70,0,0,0,0,major,1,6,.85327727,.98798043
5185,1,6,37,14,0,1,70,50,30,2,0,50,1,0,6,0,major,0,0,.090998046,.89760375
5185,1,6,37,14,0,1,70,50,30,3,0,30,0,1,0,6,minor,0,0,.055724677,.8429659
5186,1,4,44,15,1,1,70,60,50,1,1,70,0,0,0,0,major,1,4,.48864013,.98798043
5186,1,4,44,15,1,1,70,60,50,2,0,60,1,0,4,0,major,0,0,.34619406,.9831183
5186,1,4,44,15,1,1,70,60,50,3,0,50,0,1,0,4,minor,0,0,.16516581,.96525812
5187,3,1,45,3,1,1,0,100,60,1,0,0,0,0,0,0,major,1,1,.00020369008,.5
5187,3,1,45,3,1,1,0,100,60,2,0,100,1,0,1,0,major,0,0,.9808895,.9997924
5187,3,1,45,3,1,1,0,100,60,3,1,60,0,1,0,1,minor,0,0,.018906783,.98934144
5191,1,7,76,15,1,1,85,50,0,1,1,85,0,0,0,0,major,1,7,.97541428,.99529278
5191,1,7,76,15,1,1,85,50,0,2,0,50,1,0,7,0,major,0,0,.021497376,.82332027
5191,1,7,76,15,1,1,85,50,0,3,0,0,0,1,0,7,minor,0,0,.0030883765,.40100512
5192,2,2,24,19,0,1,50,75,65,1,0,50,0,0,0,0,major,1,2,.035423212,.95888412
5192,2,2,24,19,0,1,50,75,65,2,1,75,1,0,2,0,major,0,0,.80516535,.99811709
5192,2,2,24,19,0,1,50,75,65,3,0,65,0,1,0,2,minor,0,0,.15941143,.99056172
5193,3,4,62,21,0,1,60,40,85,1,0,60,0,0,0,0,major,1,4,.14024048,.97767019
5193,3,4,62,21,0,1,60,40,85,2,0,40,1,0,4,0,major,0,0,.052923989,.94293189
5193,3,4,62,21,0,1,60,40,85,3,1,85,0,1,0,4,minor,0,0,.80683553,.99604577
5201,2,2,36,14,0,1,85,70,100,1,0,85,0,0,0,0,major,1,2,.1364266,.99529278
5201,2,2,36,14,0,1,85,70,100,2,1,70,1,0,2,0,major,0,0,.2496268,.99742192
5201,2,2,36,14,0,1,85,70,100,3,0,100,0,1,0,2,minor,0,0,.61394662,.99895012
5202,1,6,30,15,1,1,85,50,60,1,1,85,0,0,0,0,major,1,6,.82682282,.99529278
5202,1,6,30,15,1,1,85,50,60,2,0,50,1,0,6,0,major,0,0,.034278948,.89760375
5202,1,6,30,15,1,1,85,50,60,3,0,60,0,1,0,6,minor,0,0,.13889822,.97261757
5207,1,7,81,17,1,1,85,40,60,1,1,85,0,0,0,0,major,1,7,.86928809,.99529278
5207,1,7,81,17,1,1,85,40,60,2,0,40,1,0,7,0,major,0,0,.010204902,.71282238
5207,1,7,81,17,1,1,85,40,60,3,0,60,0,1,0,7,minor,0,0,.12050703,.96700895
5208,2,1,33,15,1,1,30,70,50,1,0,30,0,0,0,0,major,1,1,.0084417081,.86871278
5208,2,1,33,15,1,1,30,70,50,2,1,70,1,0,1,0,major,0,0,.92848098,.99862784
5208,2,1,33,15,1,1,30,70,50,3,0,50,0,1,0,1,minor,0,0,.063077301,.98017526
5209,2,4,25,15,1,1,15,85,50,1,0,15,0,0,0,0,major,1,4,.0082555078,.72007072
5209,2,4,25,15,1,1,15,85,50,2,1,85,1,0,4,0,major,0,0,.90257698,.99645686
5209,2,4,25,15,1,1,15,85,50,3,0,50,0,1,0,4,minor,0,0,.08916752,.96525812
5210,2,1,74,4,1,1,50,60,40,1,0,50,0,0,0,0,major,1,1,.05332917,.95888412
5210,2,1,74,4,1,1,50,60,40,2,1,60,1,0,1,0,major,0,0,.88644904,.99742705
5210,2,1,74,4,1,1,50,60,40,3,0,40,0,1,0,1,minor,0,0,.060221814,.96341783
5211,2,2,53,23,1,1,50,75,25,1,0,50,0,0,0,0,major,1,2,.041507304,.95888412
5211,2,2,53,23,1,1,50,75,25,2,1,75,1,0,2,0,major,0,0,.94345605,.99811709
5211,2,2,53,23,1,1,50,75,25,3,0,25,0,1,0,2,minor,0,0,.015036649,.89416379
5212,2,1,59,5,0,0,30,85,15,1,0,30,0,0,0,0,major,1,1,.003511877,.86871278
5212,2,1,59,5,0,0,30,85,15,2,1,85,1,0,1,0,major,0,0,.99359375,.99946612
5212,2,1,59,5,0,0,30,85,15,3,0,15,0,1,0,1,minor,0,0,.0028943608,.84504282
5214,2,1,81,6,0,1,0,85,0,1,0,0,0,0,0,0,major,1,1,.00053327775,.5
5214,2,1,81,6,0,1,0,85,0,2,1,85,1,0,1,0,major,0,0,.99833614,.99946612
5214,2,1,81,6,0,1,0,85,0,3,0,0,0,1,0,1,minor,0,0,.0011305603,.67948937
5218,1,5,29,16,0,1,60,40,15,1,1,60,0,0,0,0,major,1,5,.79467732,.97767019
5218,1,5,29,16,0,1,60,40,15,2,0,40,1,0,5,0,major,0,0,.15942314,.89778721
5218,1,5,29,16,0,1,60,40,15,3,0,15,0,1,0,5,minor,0,0,.045899518,.71662241
5220,2,2,33,12,1,1,80,90,80,1,0,80,0,0,0,0,major,1,2,.08631286,.99356151
5220,2,2,33,12,1,1,80,90,80,2,1,90,1,0,2,0,major,0,0,.76268601,.99926716
5220,2,2,33,12,1,1,80,90,80,3,0,80,0,1,0,2,minor,0,0,.15100113,.99630952
5221,1,6,53,12,1,1,70,40,40,1,1,70,0,0,0,0,major,1,6,.84788108,.98798043
5221,1,6,53,12,1,1,70,40,40,2,0,40,1,0,6,0,major,0,0,.048164338,.8236106
5221,1,6,53,12,1,1,70,40,40,3,0,40,0,1,0,6,minor,0,0,.10395457,.90972966
5224,2,2,51,16,0,0,50,85,40,1,0,50,0,0,0,0,major,1,2,.022419315,.95888412
5224,2,2,51,16,0,0,50,85,40,2,1,85,1,0,2,0,major,0,0,.95668888,.9989962
5224,2,2,51,16,0,0,50,85,40,3,0,40,0,1,0,2,minor,0,0,.020891795,.9560101
5227,1,6,34,19,0,1,85,30,60,1,1,85,0,0,0,0,major,1,6,.84763491,.99529278
5227,1,6,34,19,0,1,85,30,60,2,0,30,1,0,6,0,major,0,0,.0099706016,.71323109
5227,1,6,34,19,0,1,85,30,60,3,0,60,0,1,0,6,minor,0,0,.14239445,.97261757
5229,1,7,58,16,1,1,100,0,15,1,1,100,0,0,0,0,major,1,7,.99647886,.99816477
5229,1,7,58,16,1,1,100,0,15,2,0,0,1,0,7,0,major,0,0,.00036608445,.16653742
5229,1,7,58,16,1,1,100,0,15,3,0,15,0,1,0,7,minor,0,0,.0031550718,.63263404
5230,3,2,44,20,0,1,70,40,85,1,0,70,0,0,0,0,major,1,2,.16099125,.98798043
5230,3,2,44,20,0,1,70,40,85,2,0,40,1,0,2,0,major,0,0,.11451636,.98318446
5230,3,2,44,20,0,1,70,40,85,3,1,85,0,1,0,2,minor,0,0,.72449237,.9973039
5231,3,5,42,24,0,1,30,50,85,1,0,30,0,0,0,0,major,1,5,.028647896,.86871278
5231,3,5,42,24,0,1,30,50,85,2,0,50,1,0,5,0,major,0,0,.071393438,.9428243
5231,3,5,42,24,0,1,30,50,85,3,1,85,0,1,0,5,minor,0,0,.89995867,.99521226
5232,1,6,25,24,1,1,60,0,50,1,1,60,0,0,0,0,major,1,6,.69410139,.97767019
5232,1,6,25,24,1,1,60,0,50,2,0,0,1,0,6,0,major,0,0,.0059588137,.27319023
5232,1,6,25,24,1,1,60,0,50,3,0,50,0,1,0,6,minor,0,0,.29993978,.94979894
5233,2,2,27,17,0,1,40,60,50,1,0,40,0,0,0,0,major,1,2,.047907751,.92549759
5233,2,2,27,17,0,1,40,60,50,2,1,60,1,0,2,0,major,0,0,.79474407,.99517083
5233,2,2,27,17,0,1,40,60,50,3,0,50,0,1,0,2,minor,0,0,.15734817,.9760766
5234,2,1,57,6,0,0,0,100,0,1,0,0,0,0,0,0,major,1,1,.00020752408,.5
5234,2,1,57,6,0,0,0,100,0,2,1,100,1,0,1,0,major,0,0,.99935251,.9997924
5234,2,1,57,6,0,0,0,100,0,3,0,0,0,1,0,1,minor,0,0,.0004399555,.67948937
5235,3,7,37,15,0,1,85,50,70,1,0,85,0,0,0,0,major,1,7,.77985191,.99529278
5235,3,7,37,15,0,1,85,50,70,2,0,50,1,0,7,0,major,0,0,.017187333,.82332027
5235,3,7,37,15,0,1,85,50,70,3,1,70,0,1,0,7,minor,0,0,.20296074,.98215187
5238,1,5,74,9,1,1,40,30,30,1,1,40,0,0,0,0,major,1,5,.52623713,.92549759
5238,1,5,74,9,1,1,40,30,30,2,0,30,1,0,5,0,major,0,0,.19819526,.82390058
5238,1,5,74,9,1,1,40,30,30,3,0,30,0,1,0,5,minor,0,0,.27556762,.86675668
5239,2,4,55,15,0,1,70,70,40,1,0,70,0,0,0,0,major,1,4,.39838469,.98798043
5239,2,4,55,15,0,1,70,70,40,2,1,70,1,0,4,0,major,0,0,.52988833,.99093628
5239,2,4,55,15,0,1,70,70,40,3,0,40,0,1,0,4,minor,0,0,.071726955,.93670571
5240,2,1,79,6,1,1,40,85,85,1,0,40,0,0,0,0,major,1,1,.0053252028,.92549759
5240,2,1,79,6,1,1,40,85,85,2,1,85,1,0,1,0,major,0,0,.80251741,.99946612
5240,2,1,79,6,1,1,40,85,85,3,0,85,0,1,0,1,minor,0,0,.19215737,.99777412
5242,2,1,37,21,1,1,0,85,50,1,0,0,0,0,0,0,major,1,1,.00052015134,.5
5242,2,1,37,21,1,1,0,85,50,2,1,85,1,0,1,0,major,0,0,.97376251,.99946612
5242,2,1,37,21,1,1,0,85,50,3,0,50,0,1,0,1,minor,0,0,.02571735,.98017526
5244,1,6,75,11,1,1,70,50,40,1,1,70,0,0,0,0,major,1,6,.81350386,.98798043
5244,1,6,75,11,1,1,70,50,40,2,0,50,1,0,6,0,major,0,0,.086756401,.89760375
5244,1,6,75,11,1,1,70,50,40,3,0,40,0,1,0,6,minor,0,0,.099739738,.90972966
5247,2,3,30,15,0,1,40,60,50,1,0,40,0,0,0,0,major,1,3,.079814933,.92549759
5247,2,3,30,15,0,1,40,60,50,2,1,60,1,0,3,0,major,0,0,.70386118,.99095422
5247,2,3,30,15,0,1,40,60,50,3,0,50,0,1,0,3,minor,0,0,.2163239,.97115546
5250,2,6,32,6,1,1,40,60,0,1,0,40,0,0,0,0,major,1,6,.41839319,.92549759
5250,2,6,32,6,1,1,40,60,0,2,1,60,1,0,6,0,major,0,0,.55428296,.94271654
5250,2,6,32,6,1,1,40,60,0,3,0,0,0,1,0,6,minor,0,0,.027323855,.44789946
5251,3,5,30,20,0,1,65,60,40,1,0,65,0,0,0,0,major,1,5,.58152461,.98360401
5251,3,5,30,20,0,1,65,60,40,2,0,60,1,0,5,0,major,0,0,.30009276,.96870875
5251,3,5,30,20,0,1,65,60,40,3,1,40,0,1,0,5,minor,0,0,.11838261,.92431384
5253,1,6,66,14,0,1,85,30,85,1,1,85,0,0,0,0,major,1,6,.54853821,.99529278
5253,1,6,66,14,0,1,85,30,85,2,0,30,1,0,6,0,major,0,0,.0064523714,.71323109
5253,1,6,66,14,0,1,85,30,85,3,0,85,0,1,0,6,minor,0,0,.44500944,.99420398
5257,1,7,37,10,0,1,85,0,15,1,1,85,0,0,0,0,major,1,7,.99099231,.99529278
5257,1,7,37,10,0,1,85,0,15,2,0,0,1,0,7,0,major,0,0,.00093650556,.16653742
5257,1,7,37,10,0,1,85,0,15,3,0,15,0,1,0,7,minor,0,0,.0080712037,.63263404
5258,3,3,28,3,1,1,50,60,40,1,0,50,0,0,0,0,major,1,3,.15464744,.95888412
5258,3,3,28,3,1,1,50,60,40,2,0,60,1,0,3,0,major,0,0,.72643101,.99095422
5258,3,3,28,3,1,1,50,60,40,3,1,40,0,1,0,3,minor,0,0,.11892156,.94718462
5259,1,6,28,8,1,1,70,70,40,1,1,70,0,0,0,0,major,1,6,.66734248,.98798043
5259,1,6,28,8,1,1,70,70,40,2,0,70,1,0,6,0,major,0,0,.25083792,.9686482
5259,1,6,28,8,1,1,70,70,40,3,0,40,0,1,0,6,minor,0,0,.081819609,.90972966
5263,2,2,51,18,1,1,40,60,30,1,0,40,0,0,0,0,major,1,2,.053993009,.92549759
5263,2,2,51,18,1,1,40,60,30,2,1,60,1,0,2,0,major,0,0,.89569277,.99517083
5263,2,2,51,18,1,1,40,60,30,3,0,30,0,1,0,2,minor,0,0,.050314244,.92048347
5265,3,6,66,12,0,1,60,50,70,1,0,60,0,0,0,0,major,1,6,.36720675,.97767019
5265,3,6,66,12,0,1,60,50,70,2,0,50,1,0,6,0,major,0,0,.073519714,.89760375
5265,3,6,66,12,0,1,60,50,70,3,1,70,0,1,0,6,minor,0,0,.55927354,.98522544
5272,2,1,66,16,1,1,40,100,15,1,0,40,0,0,0,0,major,1,1,.0025700743,.92549759
5272,2,1,66,16,1,1,40,100,15,2,1,100,1,0,1,0,major,0,0,.99630165,.9997924
5272,2,1,66,16,1,1,40,100,15,3,0,15,0,1,0,1,minor,0,0,.0011282563,.84504282
5273,3,3,74,18,0,1,70,85,70,1,0,70,0,0,0,0,major,1,3,.11261464,.98798043
5273,3,3,74,18,0,1,70,85,70,2,0,85,1,0,3,0,major,0,0,.72480655,.99811333
5273,3,3,74,18,0,1,70,85,70,3,1,70,0,1,0,3,minor,0,0,.16257882,.99164343
5274,2,1,67,14,0,1,0,85,0,1,0,0,0,0,0,0,major,1,1,.00053327775,.5
5274,2,1,67,14,0,1,0,85,0,2,1,85,1,0,1,0,major,0,0,.99833614,.99946612
5274,2,1,67,14,0,1,0,85,0,3,0,0,0,1,0,1,minor,0,0,.0011305603,.67948937
5275,1,6,32,20,0,1,90,40,65,1,1,90,0,0,0,0,major,1,6,.84451795,.99656016
5275,1,6,32,20,0,1,90,40,65,2,0,40,1,0,6,0,major,0,0,.013611219,.8236106
5275,1,6,32,20,0,1,90,40,65,3,0,65,0,1,0,6,minor,0,0,.14187084,.97986639
5277,2,3,75,10,1,1,0,100,0,1,0,0,0,0,0,0,major,1,3,.00073351321,.5
5277,2,3,75,10,1,1,0,100,0,2,1,100,1,0,3,0,major,0,0,.99820751,.99926573
5277,2,3,75,10,1,1,0,100,0,3,0,0,0,1,0,3,minor,0,0,.0010589539,.59078008
5278,1,6,64,1,1,1,100,60,60,1,1,100,0,0,0,0,major,1,6,.9127714,.99816477
5278,1,6,64,1,1,1,100,60,60,2,0,60,1,0,6,0,major,0,0,.027618583,.94271654
5278,1,6,64,1,1,1,100,60,60,3,0,60,0,1,0,6,minor,0,0,.059610035,.97261757
5280,2,4,35,5,1,1,40,50,20,1,0,40,0,0,0,0,major,1,4,.26074979,.92549759
5280,2,4,35,5,1,1,40,50,20,2,1,50,1,0,4,0,major,0,0,.65111387,.96876925
5280,2,4,35,5,1,1,40,50,20,3,0,20,0,1,0,4,minor,0,0,.088136338,.80765182
5282,1,5,63,21,0,1,50,50,70,1,1,50,0,0,0,0,major,1,5,.19334698,.95888412
5282,1,5,63,21,0,1,50,50,70,2,0,50,1,0,5,0,major,0,0,.13671005,.9428243
5282,1,5,63,21,0,1,50,50,70,3,0,70,0,1,0,5,minor,0,0,.66994298,.98777634
5286,2,4,42,9,0,1,0,70,60,1,0,0,0,0,0,0,major,1,4,.0061541982,.5
5286,2,4,42,9,0,1,0,70,60,2,1,70,1,0,4,0,major,0,0,.67284024,.99093628
5286,2,4,42,9,0,1,0,70,60,3,0,60,0,1,0,4,minor,0,0,.32100555,.98118901
5287,3,5,33,18,0,1,70,30,85,1,0,70,0,0,0,0,major,1,5,.2788794,.98798043
5287,3,5,33,18,0,1,70,30,85,2,0,30,1,0,5,0,major,0,0,.015873566,.82390058
5287,3,5,33,18,0,1,70,30,85,3,1,85,0,1,0,5,minor,0,0,.70524704,.99521226
5288,1,6,69,16,0,1,60,30,60,1,1,60,0,0,0,0,major,1,6,.53531188,.97767019
5288,1,6,69,16,0,1,60,30,60,2,0,30,1,0,6,0,major,0,0,.030408677,.71323109
5288,1,6,69,16,0,1,60,30,60,3,0,60,0,1,0,6,minor,0,0,.43427944,.97261757
5292,3,3,68,22,1,1,30,60,30,1,0,30,0,0,0,0,major,1,3,.052632619,.86871278
5292,3,3,68,22,1,1,30,60,30,2,0,60,1,0,3,0,major,0,0,.87138307,.99095422
5292,3,3,68,22,1,1,30,60,30,3,1,30,0,1,0,3,minor,0,0,.075984336,.9052369
5293,1,4,65,16,1,1,0,50,50,1,1,0,0,0,0,0,major,1,4,.016721455,.5
5293,1,4,65,16,1,1,0,50,50,2,0,50,1,0,4,0,major,0,0,.518695,.96876925
5293,1,4,65,16,1,1,0,50,50,3,0,50,0,1,0,4,minor,0,0,.46458358,.96525812
5294,2,1,49,20,0,1,30,85,30,1,0,30,0,0,0,0,major,1,1,.0034959672,.86871278
5294,2,1,49,20,0,1,30,85,30,2,1,85,1,0,1,0,major,0,0,.98909253,.99946612
5294,2,1,49,20,0,1,30,85,30,3,0,30,0,1,0,1,minor,0,0,.0074115251,.93345731
5295,1,6,30,18,0,1,85,40,50,1,1,85,0,0,0,0,major,1,6,.89963269,.99529278
5295,1,6,30,18,0,1,85,40,50,2,0,40,1,0,6,0,major,0,0,.01986685,.8236106
5295,1,6,30,18,0,1,85,40,50,3,0,50,0,1,0,6,minor,0,0,.080500439,.94979894
5296,3,5,78,16,0,1,50,50,70,1,0,50,0,0,0,0,major,1,5,.19334698,.95888412
5296,3,5,78,16,0,1,50,50,70,2,0,50,1,0,5,0,major,0,0,.13671005,.9428243
5296,3,5,78,16,0,1,50,50,70,3,1,70,0,1,0,5,minor,0,0,.66994298,.98777634
5297,2,3,23,12,1,1,60,70,60,1,0,60,0,0,0,0,major,1,3,.14003621,.97767019
5297,2,3,23,12,1,1,60,70,60,2,1,70,1,0,3,0,major,0,0,.65779716,.99516124
5297,2,3,23,12,1,1,60,70,60,3,0,60,0,1,0,3,minor,0,0,.20216663,.98442578
5298,2,3,42,12,0,1,15,60,15,1,0,15,0,0,0,0,major,1,3,.022206893,.72007072
5298,2,3,42,12,0,1,15,60,15,2,1,60,1,0,3,0,major,0,0,.94573361,.99095422
5298,2,3,42,12,0,1,15,60,15,3,0,15,0,1,0,3,minor,0,0,.032059513,.78784823
5299,2,3,49,19,0,1,60,70,30,1,0,60,0,0,0,0,major,1,3,.16904695,.97767019
5299,2,3,49,19,0,1,60,70,30,2,1,70,1,0,3,0,major,0,0,.79407036,.99516124
5299,2,3,49,19,0,1,60,70,30,3,0,30,0,1,0,3,minor,0,0,.036882699,.9052369
5300,1,6,26,19,1,1,90,10,10,1,1,90,0,0,0,0,major,1,6,.99236578,.99656016
5300,1,6,26,19,1,1,90,10,10,2,0,10,1,0,6,0,major,0,0,.0024171642,.41371676
5300,1,6,26,19,1,1,90,10,10,3,0,10,0,1,0,6,minor,0,0,.0052170395,.60365403
5301,2,1,23,20,0,1,15,70,40,1,0,15,0,0,0,0,major,1,1,.0033994881,.72007072
5301,2,1,23,20,0,1,15,70,40,2,1,70,1,0,1,0,major,0,0,.96179628,.99862784
5301,2,1,23,20,0,1,15,70,40,3,0,40,0,1,0,1,minor,0,0,.034804221,.96341783
5302,1,7,65,14,1,1,85,30,50,1,1,85,0,0,0,0,major,1,7,.92584532,.99529278
5302,1,7,65,14,1,1,85,30,50,2,0,30,1,0,7,0,major,0,0,.0057893828,.56936389
5302,1,7,65,14,1,1,85,30,50,3,0,50,0,1,0,7,minor,0,0,.068365321,.93980575
5303,1,1,36,18,1,1,60,85,60,1,1,60,0,0,0,0,major,1,1,.021797003,.97767019
5303,1,1,36,18,1,1,60,85,60,2,0,85,1,0,1,0,major,0,0,.93199289,.99946612
5303,1,1,36,18,1,1,60,85,60,3,0,60,0,1,0,1,minor,0,0,.046210114,.98934144
5305,2,2,91,10,0,1,40,60,70,1,0,40,0,0,0,0,major,1,2,.034287617,.92549759
5305,2,2,91,10,0,1,40,60,70,2,1,60,1,0,2,0,major,0,0,.56879902,.99517083
5305,2,2,91,10,0,1,40,60,70,3,0,70,0,1,0,2,minor,0,0,.39691338,.99309397
5306,1,1,78,23,1,1,60,40,30,1,1,60,0,0,0,0,major,1,1,.26092729,.97767019
5306,1,1,78,23,1,1,60,40,30,2,0,40,1,0,1,0,major,0,0,.65547276,.99098998
5306,1,1,78,23,1,1,60,40,30,3,0,30,0,1,0,1,minor,0,0,.08359994,.93345731
