cabbr,ccode,year,AidPC,logPop,logGDP,POLITY,transition,civilwar,RefsDummy
,699,1979,,,,,,0,0
,699,1980,,,,,,0,0
,699,1981,,,,,,0,0
,699,1982,,,,,,0,0
,699,1983,,,,,,0,1
,699,1984,,,,,,0,0
,699,1985,,,,,,0,0
,699,1986,,,,,,0,0
,699,1987,,,,,,0,1
,699,1988,,,,,,0,1
,699,1989,,,,,,0,0
,699,1990,,,,,,0,1
,699,1991,,,,,,0,0
,699,1992,,,,,,0,0
,699,1993,,,,,,0,0
,699,1994,,,,,,0,0
,699,1995,,,,,,0,0
AFG,700,1964,4.0482106,16.20188,,-7,0,0,0
AFG,700,1965,4.6036887,16.223806,,-7,0,0,0
AFG,700,1966,4.0895801,16.24609,,-7,0,0,0
AFG,700,1967,3.1587069,16.268669,,-7,0,0,0
AFG,700,1968,2.4584961,16.291498,,-7,0,0,0
AFG,700,1969,2.2784171,16.314545,,-7,0,0,0
AFG,700,1970,2.2782371,16.337793,,-7,0,0,0
AFG,700,1971,3.5720971,16.358311,,-7,0,0,0
AFG,700,1972,4.304718,16.380436,,-7,0,0,0
AFG,700,1973,4.2890959,16.404413,,-7,0,0,0
AFG,700,1974,3.6823852,16.430153,,-7,0,0,0
AFG,700,1975,5.1332097,16.457279,,-7,0,0,0
AFG,700,1976,5.1441865,16.486158,,-7,0,0,0
AFG,700,1977,5.8810792,16.517807,,-7,0,0,0
AFG,700,1978,5.521915,16.548141,,0,1,1,0
AFG,700,1979,6.8492584,16.571463,,-7,0,1,0
AFG,700,1980,2.0231974,16.584969,,-7,0,1,0
AFG,700,1981,1.4427451,16.590958,,-7,0,1,0
AFG,700,1982,.5781942,16.591217,,-7,0,1,0
AFG,700,1983,.84641534,16.587166,,-7,0,1,0
AFG,700,1984,.41991705,16.580828,,-7,0,1,0
AFG,700,1985,1.0639309,16.574919,,-7,0,1,0
AFG,700,1986,.1423929,16.597586,,-7,0,1,0
AFG,700,1987,2.7265387,16.620251,,-7,0,1,0
AFG,700,1988,4.2806702,16.642916,,-7,0,1,0
AFG,700,1989,9.6564178,16.665583,,-8,0,1,0
AFG,700,1990,7.3931208,16.688248,,-8,0,1,0
AFG,700,1991,27.919245,16.717699,,-8,0,1,0
AFG,700,1992,10.708416,16.753935,,0,1,1,1
AFG,700,1993,11.478303,16.796957,,0,1,0,0
AFG,700,1994,11.086592,16.846766,,0,1,0,0
AFG,700,1995,9.7725248,16.903358,,0,1,0,1
TKM,701,1964,,14.418445,,,,,
TKM,701,1965,,14.452617,,,,,
TKM,701,1966,,14.481884,,,,,
TKM,701,1967,,14.511152,,,,,
TKM,701,1968,,14.54042,,,,,
TKM,701,1969,,14.569688,,,,,
TKM,701,1970,,14.598955,,,,,
TKM,701,1971,,14.627118,,,,,
TKM,701,1972,,14.655281,,,,,
TKM,701,1973,,14.683444,,,,,
TKM,701,1974,,14.711607,,,,,
TKM,701,1975,,14.73977,,,,,
TKM,701,1976,,14.765484,,,,,
TKM,701,1977,,14.791198,,,,,
TKM,701,1978,,14.816913,,,,,
TKM,701,1979,,14.842627,,,,,
TKM,701,1980,,14.866682,,,,,
TKM,701,1981,,14.891195,,,,,
TKM,701,1982,,14.915788,,,,,
TKM,701,1983,,14.94044,,,,,
TKM,701,1984,,14.964182,,,,,
TKM,701,1985,,14.987992,,,,,
TKM,701,1986,,15.01427,,,,,
TKM,701,1987,,15.040462,7.5922599,,,,
TKM,701,1988,,15.064839,7.6724553,,,,
TKM,701,1989,,15.090315,7.6034951,,,,
TKM,701,1990,,15.115157,7.5860324,,,,
TKM,701,1991,,15.140461,7.512588,-8,0,0,0
TKM,701,1992,1.3368056,15.209773,7.3888202,-9,0,0,0
TKM,701,1993,5.7033424,15.275985,7.217248,-9,0,0,1
TKM,701,1994,5.6740808,15.298478,7.0048041,-9,0,0,0
TKM,701,1995,5.8229814,15.321364,6.9071941,-9,0,0,1
TJK,702,1964,,14.697158,,,,,
TJK,702,1965,,14.734597,,,,,
TJK,702,1966,,14.76653,,,,,
TJK,702,1967,,14.798463,,,,,
TJK,702,1968,,14.830395,,,,,
TJK,702,1969,,14.862328,,,,,
TJK,702,1970,,14.89426,,,,,
TJK,702,1971,,14.925721,,,,,
TJK,702,1972,,14.957182,,,,,
TJK,702,1973,,14.988642,,,,,
TJK,702,1974,,15.020103,,,,,
TJK,702,1975,,15.051563,,,,,
TJK,702,1976,,15.080088,,,,,
TJK,702,1977,,15.108611,,,,,
TJK,702,1978,,15.137136,,,,,
TJK,702,1979,,15.16566,,,,,
TJK,702,1980,,15.193269,,,,,
TJK,702,1981,,15.221852,,,,,
TJK,702,1982,,15.250357,,,,,
TJK,702,1983,,15.279922,,,,,
TJK,702,1984,,15.30864,,,,,
TJK,702,1985,,15.33721,,,,,
TJK,702,1986,,15.366684,,,,,
TJK,702,1987,,15.397988,,,,,
TJK,702,1988,,15.42914,,,,,
TJK,702,1989,,15.459929,,,,,
TJK,702,1990,,15.483784,,,,,
TJK,702,1991,,15.513692,,-2,0,0,0
TJK,702,1992,2.0911865,15.533085,,-6,0,1,1
TJK,702,1993,4.5370698,15.54504,,-6,0,1,0
TJK,702,1994,11.606614,15.563841,,-6,0,1,1
TJK,702,1995,11.089974,15.579385,5.7466426,-6,0,1,0
KGZ,703,1964,,14.729274,,,,,
KGZ,703,1965,,14.763687,,,,,
KGZ,703,1966,,14.79136,,,,,
KGZ,703,1967,,14.819033,,,,,
KGZ,703,1968,,14.846705,,,,,
KGZ,703,1969,,14.874377,,,,,
KGZ,703,1970,,14.90205,,,,,
KGZ,703,1971,,14.923467,,,,,
KGZ,703,1972,,14.944882,,,,,
KGZ,703,1973,,14.966298,,,,,
KGZ,703,1974,,14.987714,,,,,
KGZ,703,1975,,15.00913,,,,,
KGZ,703,1976,,15.028446,,,,,
KGZ,703,1977,,15.047762,,,,,
KGZ,703,1978,,15.067078,,,,,
KGZ,703,1979,,15.086394,,,,,
KGZ,703,1980,,15.105294,,,,,
KGZ,703,1981,,15.124114,,,,,
KGZ,703,1982,,15.142851,,,,,
KGZ,703,1983,,15.161764,,,,,
KGZ,703,1984,,15.181092,,,,,
KGZ,703,1985,,15.200805,,,,,
KGZ,703,1986,,15.220627,7.143815,,,,
KGZ,703,1987,,15.241266,7.155643,,,,
KGZ,703,1988,,15.257121,7.2637734,,,,
KGZ,703,1989,,15.280848,7.2675633,,,,
KGZ,703,1990,,15.295979,7.3078938,,,,
KGZ,703,1991,,15.309089,7.2130189,5,0,0,0
KGZ,703,1992,.78121525,15.318031,7.0545468,5,0,0,0
KGZ,703,1993,20.598789,15.328988,6.8756523,5,0,0,1
KGZ,703,1994,37.87772,15.328526,6.651906,5,0,0,0
KGZ,703,1995,61.641865,15.339369,6.5852985,5,0,0,0
UZB,704,1964,,16.111765,,,,,
UZB,704,1965,,16.147945,,,,,
UZB,704,1966,,16.17799,,,,,
UZB,704,1967,,16.208033,,,,,
UZB,704,1968,,16.238077,,,,,
UZB,704,1969,,16.268122,,,,,
UZB,704,1970,,16.298164,,,,,
UZB,704,1971,,16.32827,,,,,
UZB,704,1972,,16.358376,,,,,
UZB,704,1973,,16.388481,,,,,
UZB,704,1974,,16.418589,,,,,
UZB,704,1975,,16.448694,,,,,
UZB,704,1976,,16.476894,,,,,
UZB,704,1977,,16.505096,,,,,
UZB,704,1978,,16.533297,,,,,
UZB,704,1979,,16.561499,,,,,
UZB,704,1980,,16.585094,,,,,
UZB,704,1981,,16.610289,,,,,
UZB,704,1982,,16.636473,,,,,
UZB,704,1983,,16.667776,,,,,
UZB,704,1984,,16.688736,,,,,
UZB,704,1985,,16.712086,,,,,
UZB,704,1986,,16.735647,,,,,
UZB,704,1987,,16.759422,6.8303218,,,,
UZB,704,1988,,16.789038,6.888154,,,,
UZB,704,1989,,16.816927,6.8907104,,,,
UZB,704,1990,,16.832026,6.8914852,,,,
UZB,704,1991,,16.853487,6.8650908,-9,0,0,0
UZB,704,1992,.064606741,16.877031,6.7227645,-9,0,0,0
UZB,704,1993,.34274471,16.899849,6.6766777,-9,0,0,1
UZB,704,1994,1.2413608,16.919291,6.6038356,-9,0,0,0
UZB,704,1995,3.551785,16.937435,6.5766497,-9,0,0,0
KAZ,705,1964,,16.257496,,,,,
KAZ,705,1965,,16.292973,,,,,
KAZ,705,1966,,16.312155,,,,,
KAZ,705,1967,,16.331339,,,,,
KAZ,705,1968,,16.350521,,,,,
KAZ,705,1969,,16.369703,,,,,
KAZ,705,1970,,16.388885,,,,,
KAZ,705,1971,,16.403955,,,,,
KAZ,705,1972,,16.419025,,,,,
KAZ,705,1973,,16.434095,,,,,
KAZ,705,1974,,16.449165,,,,,
KAZ,705,1975,,16.464235,,,,,
KAZ,705,1976,,16.474491,,,,,
KAZ,705,1977,,16.484749,,,,,
KAZ,705,1978,,16.495005,,,,,
KAZ,705,1979,,16.50526,,,,,
KAZ,705,1980,,16.515095,,,,,
KAZ,705,1981,,16.524929,,,,,
KAZ,705,1982,,16.534763,,,,,
KAZ,705,1983,,16.544598,,,,,
KAZ,705,1984,,16.554432,,,,,
KAZ,705,1985,,16.564266,,,,,
KAZ,705,1986,,16.5741,,,,,
KAZ,705,1987,,16.583935,7.6900811,,,,
KAZ,705,1988,,16.593769,7.7121148,,,,
KAZ,705,1989,,16.603603,7.6899171,,,,
KAZ,705,1990,,16.604603,7.6417055,,,,
KAZ,705,1991,6.8684196,16.602602,7.5732837,-3,0,0,0
KAZ,705,1992,.58943391,16.599596,7.437026,-3,0,0,0
KAZ,705,1993,.87021869,16.593578,7.3419023,-3,0,0,1
KAZ,705,1994,3.0319951,16.584343,7.2164602,-3,0,0,0
KAZ,705,1995,3.6717365,16.574253,7.1409945,-4,0,0,1
CHN,710,1964,,20.364239,4.5365787,-8,0,0,0
CHN,710,1965,,20.388052,4.6643138,-8,0,0,0
CHN,710,1966,,20.415926,4.7163386,-9,0,0,1
CHN,710,1967,,20.441631,4.6668358,-9,0,1,0
CHN,710,1968,,20.467741,4.6130214,-9,0,1,0
CHN,710,1969,,20.495142,4.6822205,-8,0,0,0
CHN,710,1970,,20.522758,4.7864556,-8,0,0,0
CHN,710,1971,,20.550226,4.8147612,-8,0,0,0
CHN,710,1972,,20.5748,4.817028,-8,0,0,0
CHN,710,1973,,20.597635,4.870965,-8,0,0,0
CHN,710,1974,,20.618294,4.8768497,-8,0,0,0
CHN,710,1975,,20.635958,4.9262662,-8,0,0,0
CHN,710,1976,,20.651432,4.895081,-7,0,0,0
CHN,710,1977,,20.66506,4.9356022,-7,0,0,0
CHN,710,1978,,20.67844,5.0194321,-7,0,0,0
CHN,710,1979,.01748185,20.69178,5.076438,-7,0,0,1
CHN,710,1980,.067384467,20.704323,5.1217446,-7,0,0,1
CHN,710,1981,.47989455,20.717133,5.1648021,-7,0,0,1
CHN,710,1982,.51949674,20.731859,5.2414961,-7,0,0,1
CHN,710,1983,.65435696,20.746307,5.3300953,-7,0,0,1
CHN,710,1984,.76985991,20.75943,5.4587097,-7,0,0,1
CHN,710,1985,.89432371,20.773046,5.5636864,-7,0,0,0
CHN,710,1986,1.0287685,20.78792,5.6308479,-7,0,0,1
CHN,710,1987,1.2745253,20.803955,5.7207718,-7,0,0,1
CHN,710,1988,1.7469023,20.820057,5.8060541,-7,0,0,1
CHN,710,1989,1.8563894,20.835388,5.8310795,-7,0,0,0
CHN,710,1990,1.8357096,20.850061,5.8555121,-7,0,0,1
CHN,710,1991,1.7245781,20.863707,5.9297948,-7,0,0,1
CHN,710,1992,2.6143935,20.875961,6.0509,-7,0,0,1
CHN,710,1993,2.7640016,20.887457,6.1663952,-7,0,0,0
CHN,710,1994,2.7060876,20.89876,6.2757859,-7,0,0,0
CHN,710,1995,2.9256217,20.909626,6.3650341,-7,0,0,1
,711,1964,,,,,,0,1
,711,1965,,,,,,0,0
,711,1966,,,,,,0,0
,711,1967,,,,,,0,1
,711,1968,,,,,,0,0
,711,1969,,,,,,0,0
,711,1970,,,,,,0,1
,711,1971,,,,,,0,1
,711,1972,,,,,,0,1
,711,1973,,,,,,0,0
,711,1974,,,,,,0,0
,711,1975,,,,,,0,0
,711,1976,,,,,,0,0
,711,1977,,,,,,0,0
,711,1978,,,,,,0,1
,711,1979,,,,,,0,1
,711,1980,,,,,,0,0
,711,1981,,,,,,0,0
,711,1982,,,,,,0,0
,711,1983,,,,,,0,0
,711,1984,,,,,,0,0
,711,1985,,,,,,0,0
,711,1986,,,,,,0,0
,711,1987,,,,,,0,0
,711,1988,,,,,,0,0
,711,1989,,,,,,0,0
,711,1990,,,,,,0,0
,711,1991,,,,,,0,0
,711,1992,,,,,,0,0
,711,1993,,,,,,0,0
,711,1994,,,,,,0,0
,711,1995,,,,,,0,0
MNG,712,1964,,13.878495,,-7,0,0,0
MNG,712,1965,,13.905352,,-7,0,0,0
MNG,712,1966,,13.932039,,-7,0,0,0
MNG,712,1967,,13.959342,,-7,0,0,0
MNG,712,1968,,13.9871,,-7,0,0,0
MNG,712,1969,,14.015173,,-7,0,0,0
MNG,712,1970,,14.043443,,-7,0,0,0
MNG,712,1971,,14.074222,,-7,0,0,0
MNG,712,1972,,14.1031,,-7,0,0,0
MNG,712,1973,,14.130832,,-7,0,0,0
MNG,712,1974,,14.157993,,-7,0,0,0
MNG,712,1975,,14.185003,,-7,0,0,0
MNG,712,1976,,14.212157,,-7,0,0,0
MNG,712,1977,,14.239627,,-7,0,0,0
MNG,712,1978,,14.267477,,-7,0,0,0
MNG,712,1979,,14.295681,,-7,0,0,0
MNG,712,1980,,14.324134,,-7,0,0,0
MNG,712,1981,,14.354206,6.0293503,-7,0,0,0
MNG,712,1982,,14.383355,6.0803251,-7,0,0,0
MNG,712,1983,,14.41121,6.1091719,-7,0,0,0
MNG,712,1984,.064425036,14.4375,6.140523,-7,0,0,0
MNG,712,1985,1.7338921,14.46209,6.1714892,-7,0,0,0
MNG,712,1986,2.3350248,14.484811,6.2383809,-7,0,0,0
MNG,712,1987,1.5148247,14.505467,6.2517257,-7,0,0,0
MNG,712,1988,1.5108491,14.524516,6.282495,-7,0,0,0
MNG,712,1989,3.1075263,14.542658,6.3052859,-7,0,0,0
MNG,712,1990,6.2250714,14.560301,6.2620988,2,0,0,0
MNG,712,1991,32.326286,14.577209,6.1482363,2,0,0,0
MNG,712,1992,56.357182,14.59338,6.0322967,9,0,0,0
MNG,712,1993,56.620075,14.60882,5.9863186,9,0,0,0
MNG,712,1994,81.281425,14.623521,5.9943099,9,0,0,0
MNG,712,1995,90.356041,14.63749,6.0415616,9,0,0,0
,713,1964,,,,-8,0,0,0
,713,1965,,,,-8,0,0,0
,713,1966,,,,-8,0,0,0
,713,1967,,,,-8,0,0,0
,713,1968,,,,-8,0,0,0
,713,1969,,,,-8,0,0,0
,713,1970,,,,-8,0,0,0
,713,1971,,,,-8,0,0,0
,713,1972,,,,-8,0,0,0
,713,1973,,,,-8,0,0,0
,713,1974,,,,-8,0,0,0
,713,1975,,,,-7,0,0,0
,713,1976,,,,-7,0,0,0
,713,1977,,,,-7,0,0,0
,713,1978,,,,-7,0,0,0
,713,1979,,,,-7,0,0,0
,713,1980,,,,-7,0,0,0
,713,1981,,,,-7,0,0,0
,713,1982,,,,-7,0,0,0
,713,1983,,,,-7,0,0,0
,713,1984,,,,-7,0,0,0
,713,1985,,,,-7,0,0,0
,713,1986,,,,-7,0,0,0
,713,1987,,,,-1,0,0,0
,713,1988,,,,-1,0,0,0
,713,1989,,,,-1,0,0,0
,713,1990,,,,-1,0,0,0
,713,1991,,,,-1,0,0,0
,713,1992,,,,7,0,0,0
,713,1993,,,,7,0,0,0
,713,1994,,,,7,0,0,0
,713,1995,,,,7,0,0,0
PRK,731,1964,,16.272409,,-8,0,0,0
PRK,731,1965,,16.305489,,-8,0,0,0
PRK,731,1966,,16.339563,,-9,0,0,0
PRK,731,1967,,16.373915,,-9,0,0,0
PRK,731,1968,,16.40794,,-9,0,0,0
PRK,731,1969,,16.441158,,-9,0,0,0
PRK,731,1970,,16.473179,,-9,0,0,0
PRK,731,1971,,16.504475,,-9,0,0,0
PRK,731,1972,,16.533659,,-9,0,0,0
PRK,731,1973,,16.560507,,-9,0,0,0
PRK,731,1974,,16.584923,,-9,0,0,0
PRK,731,1975,,16.60692,,-9,0,0,0
PRK,731,1976,,16.626478,,-9,0,0,0
PRK,731,1977,,16.643538,,-9,0,0,0
PRK,731,1978,2.9117761,16.65877,,-9,0,0,0
PRK,731,1979,,16.673151,,-9,0,0,0
PRK,731,1980,,16.687323,,-9,0,0,0
PRK,731,1981,,16.701265,,-9,0,0,0
PRK,731,1982,,16.715055,,-9,0,0,0
PRK,731,1983,,16.728863,,-9,0,0,0
PRK,731,1984,,16.742825,,-9,0,0,0
PRK,731,1985,.29823172,16.757051,,-9,0,0,0
PRK,731,1986,.29027712,16.771618,,-9,0,0,0
PRK,731,1987,.86507142,16.786583,,-9,0,0,0
PRK,731,1988,.51979566,16.801973,,-9,0,0,0
PRK,731,1989,.42520469,16.817795,,-9,0,0,0
PRK,731,1990,.40222862,16.834032,,-9,0,0,0
PRK,731,1991,.43463859,16.85041,,-9,0,0,0
PRK,731,1992,.56277043,16.866932,,-9,0,0,0
PRK,731,1993,.672535,16.883598,,-9,0,0,0
PRK,731,1994,.26571918,16.900406,,-9,0,0,0
PRK,731,1995,.6173839,16.917358,,-9,0,0,0
KOR,732,1964,6.1138272,17.141872,7.264431,3,0,0,0
KOR,732,1965,7.6480899,17.166468,7.2904367,3,0,0,0
KOR,732,1966,7.0286064,17.190287,7.3861761,3,0,0,0
KOR,732,1967,8.4970732,17.21332,7.4223552,3,0,0,0
KOR,732,1968,8.0599184,17.235685,7.5106349,3,0,0,0
KOR,732,1969,10.828903,17.25749,7.6207347,3,0,0,0
KOR,732,1970,8.6097794,17.278837,7.6795354,3,0,0,0
KOR,732,1971,9.9592524,17.299694,7.7402024,3,0,0,0
KOR,732,1972,10.988212,17.320036,7.7669015,-9,0,0,0
KOR,732,1973,8.3144569,17.339954,7.8674188,-8,0,0,0
KOR,732,1974,7.2909617,17.359533,7.9254432,-8,0,0,0
KOR,732,1975,7.0791645,17.378855,7.9703856,-8,0,0,0
KOR,732,1976,6.083015,17.394827,8.0656128,-8,0,0,0
KOR,732,1977,6.5530596,17.410408,8.1482306,-8,0,0,0
KOR,732,1978,4.4434528,17.425591,8.2227812,-8,0,0,0
KOR,732,1979,3.5642352,17.440758,8.2765074,-8,0,0,0
KOR,732,1980,3.6465218,17.456354,8.2337017,-8,0,0,0
KOR,732,1981,8.5385942,17.471945,8.2783298,-5,0,0,0
KOR,732,1982,.86583942,17.487396,8.3360119,-5,0,0,0
KOR,732,1983,.1991982,17.502138,8.43011,-5,0,0,0
KOR,732,1984,-.90605354,17.514488,8.500967,-5,0,0,0
KOR,732,1985,-.2114885,17.52434,8.5545368,-5,0,0,0
KOR,732,1986,-.4190948,17.53356,8.6546621,-5,0,0,0
KOR,732,1987,.2689116,17.543009,8.7542343,0,1,0,0
KOR,732,1988,.23132817,17.552586,8.8514681,6,0,0,0
KOR,732,1989,1.2173195,17.562187,8.9037552,6,0,0,0
KOR,732,1990,1.2171966,17.57366,8.9831123,6,0,0,0
KOR,732,1991,1.2582047,17.582924,9.062109,6,0,0,0
KOR,732,1992,-.066646814,17.592012,9.1059704,6,0,0,0
KOR,732,1993,-.93154168,17.600971,9.1504698,6,0,0,0
KOR,732,1994,-2.5699053,17.609943,9.2207727,6,0,0,0
KOR,732,1995,1.2690299,17.622063,9.2940931,6,0,0,0
JPN,740,1964,,18.398701,9.3654709,10,0,0,0
JPN,740,1965,,18.409449,9.4112911,10,0,0,0
JPN,740,1966,,18.418579,9.503252,10,0,0,0
JPN,740,1967,,18.427904,9.5990314,10,0,0,0
JPN,740,1968,,18.431234,9.7168789,10,0,0,0
JPN,740,1969,,18.451908,9.8137894,10,0,0,0
JPN,740,1970,,18.463213,9.9042139,10,0,0,0
JPN,740,1971,,18.476088,9.9372587,10,0,0,0
JPN,740,1972,,18.490095,10.004035,10,0,0,0
JPN,740,1973,,18.498373,10.073019,10,0,0,0
JPN,740,1974,,18.517462,10.041602,10,0,0,0
JPN,740,1975,,18.533474,10.056036,10,0,0,0
JPN,740,1976,,18.540871,10.08762,10,0,0,0
JPN,740,1977,,18.550507,10.120951,10,0,0,1
JPN,740,1978,,18.559555,10.16328,10,0,0,1
JPN,740,1979,,18.56798,10.208245,10,0,0,1
JPN,740,1980,,18.575819,10.228192,10,0,0,1
JPN,740,1981,,18.583208,10.252013,10,0,0,1
JPN,740,1982,,18.589993,10.275343,10,0,0,1
JPN,740,1983,,18.596807,10.291484,10,0,0,1
JPN,740,1984,,18.603153,10.323565,10,0,0,1
JPN,740,1985,,18.609266,10.36055,10,0,0,1
JPN,740,1986,,18.615358,10.382999,10,0,0,1
JPN,740,1987,,18.620277,10.41883,10,0,0,1
JPN,740,1988,,18.624544,10.474669,10,0,0,1
JPN,740,1989,,18.628637,10.517756,10,0,0,1
JPN,740,1990,,18.632051,10.563931,10,0,0,1
JPN,740,1991,,18.635155,10.598103,10,0,0,0
JPN,740,1992,,18.637638,10.605788,10,0,0,1
JPN,740,1993,,18.640106,10.606429,10,0,0,0
JPN,740,1994,,18.643513,10.60945,10,0,0,0
JPN,740,1995,,18.647329,10.620234,10,0,0,0
IND,750,1964,2.5357893,19.981056,5.3206983,9,0,0,1
IND,750,1965,2.6194687,20.00444,5.2729259,9,0,0,1
IND,750,1966,2.3933434,20.027884,5.2460074,9,0,0,0
IND,750,1967,2.6692719,20.05131,5.2971334,9,0,0,1
IND,750,1968,1.7682766,20.074661,5.3091779,9,0,0,1
IND,750,1969,1.6923375,20.097898,5.3493485,9,0,0,1
IND,750,1970,1.5067142,20.120998,5.3564792,9,0,0,1
IND,750,1971,1.7902877,20.143925,5.351553,9,0,0,0
IND,750,1972,1.0718862,20.166622,5.3226633,9,0,0,1
IND,750,1973,1.3298424,20.189205,5.329195,9,0,0,1
IND,750,1974,2.0561578,20.211845,5.318408,9,0,0,1
IND,750,1975,2.5728207,20.234625,5.3835483,7,0,0,0
IND,750,1976,2.2404356,20.257465,5.3783183,7,0,0,0
IND,750,1977,1.53521,20.280308,5.4249644,8,0,0,0
IND,750,1978,1.7255746,20.303104,5.4582658,8,0,0,0
IND,750,1979,2.0374813,20.3258,5.3816609,8,0,0,0
IND,750,1980,3.1911361,20.348328,5.4232025,8,0,0,0
IND,750,1981,2.8209167,20.370613,5.4642105,8,0,0,1
IND,750,1982,2.288198,20.392572,5.4793658,8,0,0,1
IND,750,1983,2.5065255,20.414118,5.5294585,8,0,0,1
IND,750,1984,2.2307475,20.435152,5.5445447,8,0,0,1
IND,750,1985,2.080672,20.455578,5.5773606,8,0,1,0
IND,750,1986,2.5530732,20.477228,5.6032577,8,0,1,0
IND,750,1987,2.1321931,20.49847,5.6286054,8,0,1,1
IND,750,1988,2.3982882,20.519423,5.7022681,8,0,1,1
IND,750,1989,2.1357181,20.539986,5.7453594,8,0,1,1
IND,750,1990,1.6560037,20.560177,5.7802339,8,0,1,1
IND,750,1991,3.1657863,20.580008,5.7646265,8,0,1,1
IND,750,1992,2.754426,20.598043,5.7993779,8,0,1,1
IND,750,1993,1.6234246,20.615904,5.8298783,8,0,1,1
IND,750,1994,2.5441222,20.632904,5.8837118,8,0,1,0
IND,750,1995,1.8632218,20.650005,5.9403586,9,0,1,1
BTN,760,1964,.026314404,12.84798,,-8,0,0,0
BTN,760,1965,.41621143,12.859491,,-8,0,0,0
BTN,760,1966,.12855123,12.871206,,-8,0,0,1
BTN,760,1967,.025408441,12.883015,,-8,0,0,0
BTN,760,1968,.35146737,12.895036,,-8,0,0,0
BTN,760,1969,.24794823,12.907461,,-8,0,0,0
BTN,760,1970,.51400042,12.920394,,-8,0,0,0
BTN,760,1971,.33813158,12.933718,,-8,0,0,0
BTN,760,1972,.45269352,12.947319,,-8,0,0,0
BTN,760,1973,1.2217184,12.961326,,-8,0,0,0
BTN,760,1974,1.4124948,12.975857,,-8,0,0,0
BTN,760,1975,4.8579116,12.991024,,-8,0,0,0
BTN,760,1976,7.2077718,13.009732,,-8,0,0,0
BTN,760,1977,6.3551893,13.03095,,-8,0,0,0
BTN,760,1978,6.7705097,13.053506,,-8,0,0,0
BTN,760,1979,12.169068,13.076194,,-8,0,0,0
BTN,760,1980,17.094368,13.097825,5.4453635,-8,0,0,0
BTN,760,1981,19.637796,13.117371,5.5215869,-8,0,0,0
BTN,760,1982,22.283079,13.13737,5.552866,-8,0,0,0
BTN,760,1983,25.056463,13.157788,5.6130385,-8,0,0,0
BTN,760,1984,33.877441,13.177003,5.663444,-8,0,0,0
BTN,760,1985,44.805496,13.196635,5.675796,-8,0,0,0
BTN,760,1986,72.691231,13.217419,5.7497816,-8,0,0,0
BTN,760,1987,74.890648,13.240005,5.8973112,-8,0,0,0
BTN,760,1988,72.176422,13.262091,5.8852696,-8,0,0,0
BTN,760,1989,71.057785,13.283716,5.9051933,-8,0,0,0
BTN,760,1990,78.202332,13.304869,5.9583521,-8,0,0,0
BTN,760,1991,100.07767,13.334276,5.9658217,-8,0,0,0
BTN,760,1992,86.479691,13.363661,5.9788785,-8,0,0,0
BTN,760,1993,98.254608,13.393062,6.006671,-8,0,0,0
BTN,760,1994,108.8,13.422468,6.0550523,-8,0,0,0
BTN,760,1995,102.87136,13.451869,6.0917859,-8,0,0,0
,769,1964,,,,,,,
,769,1965,,,,,,,
,769,1966,,,,,,,
,769,1967,,,,,,,
,769,1968,,,,,,,
,769,1969,,,,,,,
,769,1970,,,,,,,
,769,1971,,,,,,,
PAK,770,1964,9.8746786,17.751322,5.34448,1,0,0,0
PAK,770,1965,9.4090796,17.777828,5.4170904,1,0,0,0
PAK,770,1966,6.665194,17.804743,5.4464598,1,0,0,0
PAK,770,1967,8.5858297,17.832306,5.4714956,1,0,0,0
PAK,770,1968,7.0143924,17.860661,5.5129776,1,0,0,0
PAK,770,1969,5.5789008,17.889868,5.537385,0,1,0,0
PAK,770,1970,6.9500222,17.919922,5.614871,0,1,0,0
PAK,770,1971,6.6162868,17.951311,5.5881543,0,1,1,0
PAK,770,1972,4.7227511,17.98307,5.564496,0,1,0,0
PAK,770,1973,4.2441387,18.014994,5.6008306,8,0,1,0
PAK,770,1974,6.4643083,18.046907,5.6037083,8,0,1,0
PAK,770,1975,9.3449526,18.078655,5.6132112,8,0,1,0
PAK,770,1976,13.825623,18.110142,5.6320009,8,0,1,0
PAK,770,1977,7.7734699,18.141317,5.639544,-7,0,1,0
PAK,770,1978,8.1360741,18.171993,5.6862779,-7,0,0,0
PAK,770,1979,8.840867,18.201954,5.6932125,-7,0,0,1
PAK,770,1980,14.300801,18.231096,5.7613387,-7,0,0,1
PAK,770,1981,9.6746025,18.259291,5.8093719,-7,0,0,1
PAK,770,1982,10.471642,18.286419,5.8455701,-7,0,0,1
PAK,770,1983,8.1035814,18.31345,5.8841238,-7,0,0,1
PAK,770,1984,7.9032946,18.340385,5.906601,-7,0,0,0
PAK,770,1985,8.1184092,18.367222,5.9529414,-4,0,0,1
PAK,770,1986,9.4143143,18.393864,5.979856,-4,0,0,1
PAK,770,1987,8.2055378,18.420214,6.0160332,-4,0,0,1
PAK,770,1988,13.207891,18.446562,6.063169,8,0,0,1
PAK,770,1989,13.736156,18.472036,6.086103,8,0,0,1
PAK,770,1990,10.456396,18.497412,6.1043482,8,0,0,0
PAK,770,1991,12.377786,18.522785,6.1320786,8,0,0,0
PAK,770,1992,8.9195356,18.547859,6.182436,8,0,0,1
PAK,770,1993,8.6263666,18.572922,6.1763411,8,0,0,1
PAK,770,1994,13.442505,18.598005,6.1894736,8,0,1,1
PAK,770,1995,6.728828,18.622601,6.2148094,8,0,1,1
